feature_combination,features,feature_count,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,SR,decision_tree_regressor,800,200,0.3977107964424794,0.37282158428613693,0.2581371036101519,0.687387148572131
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,SR,random_forest_regressor,800,200,0.6534876219041963,0.6438961937188199,0.4608888367899591,0.5466604705804103
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,SR,extra_trees_regressor,800,200,0.6644400517648238,0.663517566697859,0.4819023112422065,0.549689534181304
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,SR,gradient_boosting_regressor,800,200,0.633107854441987,0.6174623544438207,0.44078024879737804,0.529091061213787
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,SR,adaboost_regressor,800,200,0.6273277323347748,0.6237689893924181,0.4522205976180216,0.5335764875045865
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,SR,xgboost_regressor,800,200,0.607636961856509,0.5947598836398554,0.42258197666409214,0.5410331780039103
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,SR,catboost_regressor,800,200,0.6148834747699788,0.6050097090720464,0.43494875827952956,0.5364620307291249
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,mlp_regressor,800,200,0.7562281550220931,0.7684397873247397,0.5681692554538584,0.539626706709355
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,ridge_regressor,800,200,0.7648769488424547,0.7848052087343457,0.5864616319782883,0.5082450032754967
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,decision_tree_regressor,800,200,0.5316989980396194,0.5187069885803216,0.36384987020760506,0.6955010637101731
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,random_forest_regressor,800,200,0.7613366970089814,0.7548524374504767,0.5564098705452963,0.5187273409730453
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,extra_trees_regressor,800,200,0.7544921548537289,0.7478862580713557,0.5496758638027863,0.5259868530385035
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,gradient_boosting_regressor,800,200,0.7963621973009423,0.8026601684995648,0.6006331984065554,0.4744673166933695
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,adaboost_regressor,800,200,0.7991363159358861,0.7958214907468919,0.5893543557898522,0.4817359763360558
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,xgboost_regressor,800,200,0.8065956888368648,0.8034251881988221,0.6045529933760762,0.46523847098591853
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,catboost_regressor,800,200,0.7943248655617056,0.7871130181604391,0.5867631546682515,0.47706377324697474
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,mlp_regressor,800,200,0.6557261114432642,0.6805795202515916,0.48569007643433465,0.6188807549569533
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,ridge_regressor,800,200,0.6929458368131189,0.7199187265963084,0.5250241319202139,0.5635394220158056
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,decision_tree_regressor,800,200,0.4326888333278157,0.3963149845465236,0.28168933740414814,0.728697146494766
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,random_forest_regressor,800,200,0.7162528095449118,0.7039940358601593,0.5157690600411835,0.5687436705982433
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,extra_trees_regressor,800,200,0.7106481093778911,0.6982832881555133,0.5118457143533336,0.5763193384781616
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,gradient_boosting_regressor,800,200,0.7197990778289791,0.7035897683249867,0.5162720530780872,0.5464804205560088
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,adaboost_regressor,800,200,0.7305766037600936,0.729289519235292,0.5389982109325587,0.5410198851144239
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,xgboost_regressor,800,200,0.7478980677407594,0.7421609413561288,0.5501737837654052,0.5240212697520984
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,catboost_regressor,800,200,0.7330811770744892,0.739559078499888,0.543836071500417,0.534360052617667
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,mlp_regressor,800,200,0.6900255570144563,0.7006314488941461,0.5104212196159317,0.8291326839285904
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,ridge_regressor,800,200,0.7146911538859152,0.7351357514343717,0.5335513310358242,0.7592774624812693
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,decision_tree_regressor,800,200,0.5774465704710618,0.5639928105053774,0.40117872125019943,0.9314569791542828
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,random_forest_regressor,800,200,0.7255922626415022,0.7111048442656728,0.524098155064216,0.7627512434720808
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,extra_trees_regressor,800,200,0.7231526898250658,0.7057848934370966,0.5218857096240522,0.7688127407683285
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,gradient_boosting_regressor,800,200,0.7737497183471328,0.760367453933192,0.5652295271108942,0.6905738614820116
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,adaboost_regressor,800,200,0.7279480890161638,0.7325074854547593,0.542663043839787,0.7425748604571786
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,xgboost_regressor,800,200,0.7715430253705009,0.7608489721105424,0.5615085961433463,0.6997824557553799
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,catboost_regressor,800,200,0.7712357953002399,0.7565385593921119,0.5620114246524744,0.691072537680508
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,mlp_regressor,800,200,0.8074700415705593,0.7684588074196325,0.5835369120793314,0.403225133551099
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,ridge_regressor,800,200,0.7979093280061373,0.7512221869646952,0.5669377239932889,0.4023420518117516
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,decision_tree_regressor,800,200,0.6643417808653176,0.5941527250263863,0.4281470589453125,0.5278238281359842
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,random_forest_regressor,800,200,0.7493171757000852,0.6867069289231875,0.5102992822209136,0.4417322259508662
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,extra_trees_regressor,800,200,0.7435875725948798,0.6738302786481619,0.4969193306121641,0.4457229721368438
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,gradient_boosting_regressor,800,200,0.7836475597865131,0.739357337785954,0.5574812168412404,0.41342041510484784
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,adaboost_regressor,800,200,0.7841914900030404,0.7346567574251771,0.555426869984126,0.4120583170124402
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,xgboost_regressor,800,200,0.7882132665788761,0.7434367937998091,0.5627124761168417,0.4088536929436119
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,TSV,catboost_regressor,800,200,0.789045404500401,0.7447126082288527,0.5649257011949808,0.40826702945413396
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,mlp_regressor,800,200,0.6542766669886115,0.6205762140551364,0.4432815748879013,0.6164908509850767
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,ridge_regressor,800,200,0.6515659061247152,0.6070387587326147,0.430481038277905,0.616199225166155
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,decision_tree_regressor,800,200,0.5463797454974748,0.5211479784063168,0.36767464258034555,0.7167648138894835
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,random_forest_regressor,800,200,0.5583421723116808,0.5231827439256198,0.36355539804926323,0.6726805128781687
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,extra_trees_regressor,800,200,0.5416174288332894,0.5149911132974471,0.3589189832141465,0.6818096845192689
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,gradient_boosting_regressor,800,200,0.6371800659229656,0.608429408232169,0.4367301191426276,0.6273567289003552
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,adaboost_regressor,800,200,0.6426515415692883,0.6161955383521093,0.44712029734884007,0.6372572673294096
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,xgboost_regressor,800,200,0.6466805864054832,0.603985930543194,0.4348150782324707,0.6183770796872228
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,B,catboost_regressor,800,200,0.6455175379195396,0.5929394930135632,0.42735649784554375,0.6192710140199479
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,mlp_regressor,800,200,0.5943686200413865,0.5958834193121386,0.4271064089624229,0.5551776857818191
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,ridge_regressor,800,200,0.5775637302355977,0.578432615248712,0.4167504861462436,0.5548862394555529
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,decision_tree_regressor,800,200,0.39193675684482226,0.38328397445921353,0.26796077213197506,0.6711675142933661
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,random_forest_regressor,800,200,0.5350979777707581,0.5222910827537763,0.3677860743843086,0.575956263382577
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,extra_trees_regressor,800,200,0.5133606733871069,0.504915281071677,0.3534084339696131,0.5833306740639759
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,gradient_boosting_regressor,800,200,0.5869224163820779,0.5697893408245522,0.40327773219121427,0.5519747180190467
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,adaboost_regressor,800,200,0.5067817846421179,0.4935030162945278,0.34601965621933084,0.5875786196708105
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,xgboost_regressor,800,200,0.5546185583302096,0.518393959020009,0.365272500885236,0.5648783333570915
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,SR,catboost_regressor,800,200,0.5901742994626469,0.5735492102004904,0.4055902198103611,0.5486156467269643
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,mlp_regressor,800,200,0.7776132275241348,0.7800950874487212,0.5815367613755571,0.4992005633264543
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,ridge_regressor,800,200,0.7606824286795746,0.7565174803253312,0.5585205293750382,0.5107896455987317
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,decision_tree_regressor,800,200,0.6799629733743137,0.6585053726948273,0.48871954348322993,0.6121501758241519
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,random_forest_regressor,800,200,0.7331276556663933,0.7264402058355046,0.5287702906320094,0.5347699329844496
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,extra_trees_regressor,800,200,0.7292451097150672,0.7188447602527788,0.523443389775994,0.5376255007948081
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,gradient_boosting_regressor,800,200,0.7435613245689311,0.7377287465154302,0.5392230772173978,0.5253390277754202
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,adaboost_regressor,800,200,0.696763419629562,0.6920804719674346,0.4970266101832344,0.5627282855533058
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,xgboost_regressor,800,200,0.7379877845565173,0.7356518439044738,0.5374776994937494,0.5296061692339181
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,S,catboost_regressor,800,200,0.7444064200413875,0.736339710747759,0.5354037898111982,0.523538045512279
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,mlp_regressor,800,200,0.7524401046790548,0.7416291682903823,0.5497713893358821,0.5154827136630202
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,ridge_regressor,800,200,0.7390185143929322,0.7330877978069954,0.5379007536649518,0.5253868881585539
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,decision_tree_regressor,800,200,0.5569515656783077,0.4850115168248319,0.3475357167054671,0.6662413976293408
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,random_forest_regressor,800,200,0.6872759795970205,0.6590295855195345,0.47874877252506187,0.5661895934866252
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,extra_trees_regressor,800,200,0.6788953732963406,0.6455665015559946,0.4681859187500815,0.5723098648538917
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,gradient_boosting_regressor,800,200,0.7009494600918875,0.674970776971405,0.4909212040181345,0.5554076947016725
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,adaboost_regressor,800,200,0.6681845649852726,0.6581692094344094,0.47382048309094765,0.5803337098445929
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,xgboost_regressor,800,200,0.7076493117398082,0.6868115405665248,0.5003774731119264,0.5521242271045154
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,U,catboost_regressor,800,200,0.7274968527789296,0.7020169501037308,0.518988215477368,0.5369299931134967
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,mlp_regressor,800,200,0.7884298025519343,0.7728951768557507,0.5826273935267264,0.6663457318637894
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,ridge_regressor,800,200,0.7718846373185579,0.7605879622573991,0.5652295271108942,0.6870376155568135
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,decision_tree_regressor,800,200,0.5988057789322481,0.5655371358605443,0.40785888601907955,0.8902008748606988
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,random_forest_regressor,800,200,0.7138425168272099,0.6915216049967986,0.5080076427721167,0.7555995542061921
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,extra_trees_regressor,800,200,0.7133261897287564,0.6867071732516088,0.5028787919790102,0.756312043524284
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,gradient_boosting_regressor,800,200,0.7512171825339614,0.7315254624206937,0.5423917152841632,0.7130207961595707
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,adaboost_regressor,800,200,0.7381613377462148,0.7285196911179946,0.5380550324220091,0.7295696028202001
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,xgboost_regressor,800,200,0.7590054495932964,0.7525996929209215,0.5634837853908683,0.7036387615412893
level1_S1,"S1_1, S1_2, S1_3, S1_4, S1_5...",256,O,catboost_regressor,800,200,0.7501985064413015,0.7234540604495876,0.5366688677924184,0.7144948341713436
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,mlp_regressor,800,200,0.7197383345447521,0.6688455269165787,0.49219107703613985,0.48259107608516466
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,ridge_regressor,800,200,0.7847455458294981,0.7647513701928471,0.5758912254457604,0.41363974849681273
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,decision_tree_regressor,800,200,0.6291670490603938,0.5897869085393951,0.423818853255787,0.538784989584143
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,random_forest_regressor,800,200,0.778262002030613,0.7341648255623983,0.5543625815038628,0.42091562923760284
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,extra_trees_regressor,800,200,0.7836944070338615,0.7404501429729712,0.5604992510387028,0.41726991712765704
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,gradient_boosting_regressor,800,200,0.8019792076475154,0.7644228536026525,0.5771990402646606,0.39611384358818114
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,adaboost_regressor,800,200,0.7979444009647244,0.7675215668976156,0.5822568277573612,0.40394648306380854
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,xgboost_regressor,800,200,0.7937078170463467,0.7545433546847449,0.5686479433718509,0.4033660916232899
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,TSV,catboost_regressor,800,200,0.8142307094831984,0.7767572264924939,0.5877621599557786,0.3849731208890443
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,mlp_regressor,800,200,0.582110213278199,0.544643301008547,0.383411348538785,0.6896910984289887
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,ridge_regressor,800,200,0.611540759385679,0.565879583981244,0.40175542462555125,0.6474622925698345
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,decision_tree_regressor,800,200,0.4803873306501337,0.4514679758227988,0.31435781561823306,0.7497249667267918
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,random_forest_regressor,800,200,0.6407540447508917,0.5814827613759193,0.41586625238460223,0.6349891973684024
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,extra_trees_regressor,800,200,0.6360139733164287,0.5836527446565074,0.4144551696086971,0.6377117855982779
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,gradient_boosting_regressor,800,200,0.6067771457216211,0.5780743949649296,0.4145559612355475,0.6454803281675052
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,adaboost_regressor,800,200,0.5968670096969324,0.5680865033507626,0.4036763594190859,0.6563058427795916
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,xgboost_regressor,800,200,0.6426681073006661,0.603996431672101,0.43380716196396707,0.6237488245623447
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,B,catboost_regressor,800,200,0.6423111143448202,0.5900141785323001,0.4208050421002701,0.6258619724057645
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,mlp_regressor,800,200,0.625886807383141,0.6185791399017845,0.44299219347656194,0.5678008151567026
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,ridge_regressor,800,200,0.5971480640928255,0.6018326081990213,0.4228836054839809,0.546849949723613
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,decision_tree_regressor,800,200,0.43221491392514,0.44970058169137167,0.30715583414452435,0.650274367542958
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,random_forest_regressor,800,200,0.6355655145113104,0.6286482095949765,0.45455463157229614,0.5429200158830095
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,extra_trees_regressor,800,200,0.6401132813619168,0.629107974192513,0.4561633186117027,0.5419360531637349
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,gradient_boosting_regressor,800,200,0.6260762009472991,0.606518756984352,0.42660369426260836,0.5321678354843372
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,adaboost_regressor,800,200,0.6432771438845424,0.6322115567761538,0.4535958360719799,0.5315237233633252
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,xgboost_regressor,800,200,0.6469467385718705,0.6345478969101833,0.4519405151332606,0.5188989954576951
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,SR,catboost_regressor,800,200,0.6651129031201849,0.6562250851614041,0.4756686489645062,0.5095278604905633
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,mlp_regressor,800,200,0.7761025607622393,0.7855072268113112,0.5850545260917936,0.5078324851605921
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,ridge_regressor,800,200,0.7935920923868703,0.801319883987238,0.597517463943603,0.4774528935265556
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,decision_tree_regressor,800,200,0.5862401760387022,0.5876704273169143,0.41508882076376374,0.6633547787712215
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,random_forest_regressor,800,200,0.7608093822208342,0.7474219961166102,0.5476657125363655,0.5125273652914467
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,extra_trees_regressor,800,200,0.7670377217503259,0.7543626748390894,0.55580682516537,0.5084259372506978
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,gradient_boosting_regressor,800,200,0.8007223845727686,0.7924666560166153,0.5964118807470715,0.4696758326359022
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,adaboost_regressor,800,200,0.7851958819336646,0.7790069650761017,0.5729674791428093,0.495275678466703
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,xgboost_regressor,800,200,0.7826649515863688,0.7656684659632139,0.5656565663708323,0.48808697272070684
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,S,catboost_regressor,800,200,0.8031216313676828,0.795915244817778,0.5937986841007243,0.4686486459954812
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,mlp_regressor,800,200,0.7089487493799346,0.722867104482697,0.5332732177254367,0.5664437780005221
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,ridge_regressor,800,200,0.7427697271353253,0.7372797296327461,0.5436348742856555,0.5228737077435763
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,decision_tree_regressor,800,200,0.5392159281856689,0.5352008115148558,0.381619898816861,0.681248919966942
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,random_forest_regressor,800,200,0.717662029410579,0.6925860410364578,0.5092301505614337,0.5535579011797923
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,extra_trees_regressor,800,200,0.7364675149036488,0.7234378792401484,0.5333738163328173,0.545945800862216
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,gradient_boosting_regressor,800,200,0.7490560067127564,0.7343366019740871,0.5400133244199479,0.5195673319032419
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,adaboost_regressor,800,200,0.7419694505932644,0.7437723542072584,0.5488172659834537,0.5380893017909048
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,xgboost_regressor,800,200,0.7446812047136875,0.7342690990461361,0.5386049439166172,0.5250098048176487
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,U,catboost_regressor,800,200,0.7317289669716356,0.7203717462461122,0.535285189873052,0.5408116586221581
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,mlp_regressor,800,200,0.7759627194616416,0.784554366991126,0.589868124058171,0.6995099427861287
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,ridge_regressor,800,200,0.779549572262639,0.7779736185673382,0.5792081596646554,0.6757855948577559
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,decision_tree_regressor,800,200,0.5510936379204725,0.5481195127401086,0.39501284036761375,0.9461156972326376
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,random_forest_regressor,800,200,0.7640469065108302,0.7453031352539373,0.5636204758816844,0.7154334653635986
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,extra_trees_regressor,800,200,0.7654897367165479,0.7440595883099392,0.5634193444780331,0.7144741651183893
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,gradient_boosting_regressor,800,200,0.8099277914382889,0.7956202847304201,0.6093778702123412,0.6403969546706725
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,adaboost_regressor,800,200,0.773542955867558,0.7672860073198047,0.5831048468555683,0.6906839587985621
level1_V1,"V1_1, V1_2, V1_3, V1_4, V1_5...",256,O,xgboost_regressor,800,200,0.8008662318922437,0.7852601436342516,0.6003269570480354,0.653269575892247
