feature_combination,features,feature_count,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
level1_U1_S1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,SR,svr_regressor,800,200,0.7461524638494234,0.7570980378799509,0.5549970285952388,0.4535340709869526
level1_U1_S1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,S,svr_regressor,800,200,0.8890172076682081,0.8857180572402232,0.6965174138148308,0.3628520464986973
level1_U1_S1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,U,svr_regressor,800,200,0.8396371320041706,0.8419400192904796,0.6473520384952245,0.4320882741264287
level1_U1_S1_V1,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,O,svr_regressor,800,200,0.8772115147091799,0.8674092447694969,0.6800755585957518,0.5242460570850513
level2_U2,"U2_1, U2_2, U2_3, U2_4, U2_5...",128,TSV,svr_regressor,800,200,0.7785340164384751,0.7339360640098657,0.55245115984547,0.4159938643158515
level2_U2,"U2_1, U2_2, U2_3, U2_4, U2_5...",128,B,svr_regressor,800,200,0.6058214246876262,0.5564960752221156,0.3952039688802776,0.6463183624623183
level2_U2,"U2_1, U2_2, U2_3, U2_4, U2_5...",128,SR,svr_regressor,800,200,0.6206816545592277,0.5987140091834315,0.4273074948423487,0.5332182420528362
level2_U2,"U2_1, U2_2, U2_3, U2_4, U2_5...",128,S,svr_regressor,800,200,0.7863259736453492,0.7659759738815429,0.5684707781438214,0.4842382975943325
level2_U2,"U2_1, U2_2, U2_3, U2_4, U2_5...",128,U,svr_regressor,800,200,0.7006125440004591,0.6725969240051317,0.4892110276926614,0.557360768562543
level2_U2,"U2_1, U2_2, U2_3, U2_4, U2_5...",128,O,svr_regressor,800,200,0.749795495397571,0.729642544065347,0.5428033756037811,0.7161724771382387
level2_S2,"S2_1, S2_2, S2_3, S2_4, S2_5...",128,TSV,svr_regressor,800,200,0.8074296027941921,0.7656589160242068,0.5863537439969628,0.39386813895120726
level2_S2,"S2_1, S2_2, S2_3, S2_4, S2_5...",128,B,svr_regressor,800,200,0.672253064574718,0.6330538054386775,0.45416707058774064,0.6021596438771706
level2_S2,"S2_1, S2_2, S2_3, S2_4, S2_5...",128,SR,svr_regressor,800,200,0.58173938117151,0.5873023968644805,0.4141363697072081,0.5537116310209065
level2_S2,"S2_1, S2_2, S2_3, S2_4, S2_5...",128,S,svr_regressor,800,200,0.7865164321928289,0.7721141319391146,0.5735966638731947,0.4854962466366553
level2_S2,"S2_1, S2_2, S2_3, S2_4, S2_5...",128,U,svr_regressor,800,200,0.7353839992710686,0.727542057259563,0.5359893801247173,0.5276708588211281
level2_S2,"S2_1, S2_2, S2_3, S2_4, S2_5...",128,O,svr_regressor,800,200,0.7725957619948411,0.7625335357029549,0.5799121195774347,0.6856707530803541
level2_V2,"V2_1, V2_2, V2_3, V2_4, V2_5...",128,TSV,svr_regressor,800,200,0.8338522184478596,0.8057769419975624,0.6103974164367457,0.3669026955729093
level2_V2,"V2_1, V2_2, V2_3, V2_4, V2_5...",128,B,svr_regressor,800,200,0.6636917345077287,0.6139815051014789,0.4376372437842809,0.6093378416323374
level2_V2,"V2_1, V2_2, V2_3, V2_4, V2_5...",128,SR,svr_regressor,800,200,0.6533826229799438,0.6518651967348471,0.4676252137674739,0.5138626749003069
level2_V2,"V2_1, V2_2, V2_3, V2_4, V2_5...",128,S,svr_regressor,800,200,0.8278402677823741,0.8244242289241267,0.6258605968001373,0.44034079251307795
level2_V2,"V2_1, V2_2, V2_3, V2_4, V2_5...",128,U,svr_regressor,800,200,0.7545353246987542,0.7271557905051773,0.5286456817859214,0.5161519253566558
level2_V2,"V2_1, V2_2, V2_3, V2_4, V2_5...",128,O,svr_regressor,800,200,0.8195826827166673,0.8033463263891206,0.6052546764374909,0.6297499818467365
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,svr_regressor,800,200,0.8344481237277167,0.8001179062144154,0.6125100403749694,0.365559111442962
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,svr_regressor,800,200,0.6809901394564849,0.6402365776111326,0.4594082351839595,0.5947246494524346
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,svr_regressor,800,200,0.64575573119325,0.6480813265968841,0.46521218320836416,0.519058182966676
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,svr_regressor,800,200,0.8291017456065501,0.8181233166756345,0.6156088253413908,0.4381548012828999
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,svr_regressor,800,200,0.7834831538674173,0.7760819126839869,0.5726072732113158,0.4864862055337309
level2_U2_S2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,svr_regressor,800,200,0.8035841019703194,0.7901533283523724,0.5949969748512777,0.6444628708969179
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,TSV,svr_regressor,800,200,0.8564717244727733,0.8271665221783162,0.6373585219340754,0.3432580620164466
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,B,svr_regressor,800,200,0.6950089772574769,0.6541835769610311,0.4651533579144303,0.5854567362391275
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,SR,svr_regressor,800,200,0.6887056829756281,0.6845107332313748,0.4975870098764197,0.4923081527934207
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,S,svr_regressor,800,200,0.8496551370749016,0.8440852351950436,0.6408362237349727,0.4156805232123229
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,U,svr_regressor,800,200,0.7676997592171374,0.7382502717301734,0.5440372687151785,0.5010053031611482
level2_U2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",256,O,svr_regressor,800,200,0.8319165940284825,0.8216027655711837,0.6264740395226964,0.606478304769735
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,TSV,svr_regressor,800,200,0.8482610197779472,0.8178465515167674,0.6294110318807581,0.35206479744005986
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,B,svr_regressor,800,200,0.7258530525135631,0.6901356919357537,0.5067802998036306,0.5591529420490444
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,SR,svr_regressor,800,200,0.6691390510017453,0.6752891904471812,0.4945707216775326,0.5045272916277823
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,S,svr_regressor,800,200,0.8324116105295437,0.8265820344876205,0.6244534909136427,0.4343892619049453
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,U,svr_regressor,800,200,0.7840386034035813,0.7750056159994365,0.5774360063655926,0.48785889333403765
level2_S2_V2,"S2_1, S2_2, S2_3, S2_4, S2_5...",256,O,svr_regressor,800,200,0.8286729355754423,0.8196879432864869,0.623959896977056,0.6091427523522139
level2_U2_S2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",384,TSV,svr_regressor,800,200,0.8650268547643873,0.8321152720917958,0.6507384735428249,0.33285151082780845
level2_U2_S2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",384,B,svr_regressor,800,200,0.721845844016449,0.6844838343418262,0.4970035119991453,0.5624991076946437
level2_U2_S2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",384,SR,svr_regressor,800,200,0.6716479001138737,0.6716170738573958,0.48894031703960983,0.5033808873650523
level2_U2_S2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",384,S,svr_regressor,800,200,0.8367864719052283,0.825879266391342,0.6277702405032372,0.43091549364359194
level2_U2_S2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",384,U,svr_regressor,800,200,0.8040379725967675,0.7972305800110027,0.5968515375900802,0.468712773980724
level2_U2_S2_V2,"U2_1, U2_2, U2_3, U2_4, U2_5...",384,O,svr_regressor,800,200,0.8381156506448204,0.8283020184685251,0.6376368324253403,0.5961937775213987
combined_V1_V2,"V1_1, V1_2, V1_3, V1_4, V1_5...",384,TSV,svr_regressor,800,200,0.8610993175882566,0.838076573139437,0.6491288553041783,0.33921354854132746
combined_V1_V2,"V1_1, V1_2, V1_3, V1_4, V1_5...",384,B,svr_regressor,800,200,0.6778093275824366,0.6427891020161937,0.46323831700427337,0.5995378548738867
combined_V1_V2,"V1_1, V1_2, V1_3, V1_4, V1_5...",384,SR,svr_regressor,800,200,0.7088677878119418,0.7050898866199637,0.5175950549290379,0.4803100399416041
combined_V1_V2,"V1_1, V1_2, V1_3, V1_4, V1_5...",384,S,svr_regressor,800,200,0.8679768053220206,0.8700906548346067,0.6744057498842012,0.3913816776997346
combined_V1_V2,"V1_1, V1_2, V1_3, V1_4, V1_5...",384,U,svr_regressor,800,200,0.8022770878031134,0.8076110302647849,0.6186814353917063,0.47157086859250513
combined_V1_V2,"V1_1, V1_2, V1_3, V1_4, V1_5...",384,O,svr_regressor,800,200,0.8508049946690507,0.8457439269019864,0.6591578926160229,0.5757721547754955
combined_U1_S1_U2_S2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,TSV,svr_regressor,800,200,0.8433840679723792,0.8077315407054326,0.6188479121896402,0.35665411895907106
combined_U1_S1_U2_S2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,B,svr_regressor,800,200,0.7089989216825121,0.6776318477299449,0.49317343017883153,0.5726475851350018
combined_U1_S1_U2_S2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,SR,svr_regressor,800,200,0.7146233612677501,0.7107240655052717,0.5232254595669606,0.47593136254836105
combined_U1_S1_U2_S2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,S,svr_regressor,800,200,0.8681195421953384,0.856402052353089,0.6625458574123182,0.39382461852901157
combined_U1_S1_U2_S2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,U,svr_regressor,800,200,0.8260237542436732,0.8223409191762032,0.620995203361464,0.44718384653072785
combined_U1_S1_U2_S2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,O,svr_regressor,800,200,0.8405697207082221,0.8339887331424665,0.6424639861129701,0.5864938012099464
combined_U1_V1_U2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,TSV,svr_regressor,800,200,0.8699432722310765,0.8471452811121383,0.6585853624562268,0.3284606759235157
combined_U1_V1_U2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,B,svr_regressor,800,200,0.7093318328367929,0.6795190506106775,0.4912583892686746,0.5756882479438492
combined_U1_V1_U2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,SR,svr_regressor,800,200,0.7251973670271009,0.7227904486132101,0.5297607506645495,0.46793200041098376
combined_U1_V1_U2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,S,svr_regressor,800,200,0.8819924526221599,0.882103714170888,0.6915925432120996,0.37365955222036124
combined_U1_V1_U2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,U,svr_regressor,800,200,0.8298081097188732,0.8311658019569838,0.6342742195357249,0.4458136174362064
combined_U1_V1_U2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",768,O,svr_regressor,800,200,0.8602181577084979,0.8513676391975825,0.6576494070886386,0.5594943068077612
combined_S1_V1_S2_V2,"S1_1, S1_2, S1_3, S1_4, S1_5...",768,TSV,svr_regressor,800,200,0.8760820559241714,0.852003276442482,0.6688466787275985,0.3196256416706438
combined_S1_V1_S2_V2,"S1_1, S1_2, S1_3, S1_4, S1_5...",768,B,svr_regressor,800,200,0.7164269922565184,0.6848671255469354,0.5056715919082767,0.5676208333941974
combined_S1_V1_S2_V2,"S1_1, S1_2, S1_3, S1_4, S1_5...",768,SR,svr_regressor,800,200,0.7262422589498959,0.7285153803799242,0.5461492498785031,0.4682811453249034
combined_S1_V1_S2_V2,"S1_1, S1_2, S1_3, S1_4, S1_5...",768,S,svr_regressor,800,200,0.8735448867918164,0.8690646284144262,0.6768179314039062,0.38149744802211016
combined_S1_V1_S2_V2,"S1_1, S1_2, S1_3, S1_4, S1_5...",768,U,svr_regressor,800,200,0.8323993823665446,0.8303610170493025,0.6321616487807289,0.4403708966725823
combined_S1_V1_S2_V2,"S1_1, S1_2, S1_3, S1_4, S1_5...",768,O,svr_regressor,800,200,0.8777714450122329,0.8720399195778473,0.6855061064943351,0.5209594274043742
combined_U1_S1_V1_U2_S2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",1152,TSV,svr_regressor,800,200,0.879507067944729,0.8574215500670616,0.6746815448426923,0.31575426161054565
combined_U1_S1_V1_U2_S2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",1152,B,svr_regressor,800,200,0.7348279302792775,0.7134481981095112,0.5197824196673276,0.5555406659097089
combined_U1_S1_V1_U2_S2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",1152,SR,svr_regressor,800,200,0.7516730864238944,0.7570065349747316,0.5663583808110471,0.4486816790962537
combined_U1_S1_V1_U2_S2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",1152,S,svr_regressor,800,200,0.88538290647507,0.878778128537057,0.6918940659020628,0.36672260621957803
combined_U1_S1_V1_U2_S2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",1152,U,svr_regressor,800,200,0.8547050985417599,0.8571461788602182,0.6634478156761469,0.4135739494749827
combined_U1_S1_V1_U2_S2_V2,"U1_1, U1_2, U1_3, U1_4, U1_5...",1152,O,svr_regressor,800,200,0.8760652993955876,0.8678997632866108,0.679472164384798,0.5268984199309482
