feature_combination,features,feature_count,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,extra_trees_regressor,800,200,0.7544921548537286,0.7478862580713557,0.5496758638027863,0.5259868530385035
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,gradient_boosting_regressor,800,200,0.7963621973009422,0.8026601684995648,0.6006331984065554,0.47446731669336956
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,adaboost_regressor,800,200,0.799136315935886,0.7958214907468919,0.5893543557898522,0.4817359763360558
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,xgboost_regressor,800,200,0.8065956888368648,0.8034251881988221,0.6045529933760762,0.46523847098591853
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,S,catboost_regressor,800,200,0.7943248655617057,0.7871130181604391,0.5867631546682515,0.47706377324697474
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,mlp_regressor,800,200,0.6557261114432641,0.6805795202515916,0.48569007643433465,0.6188807549569533
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,ridge_regressor,800,200,0.692945836813119,0.7199187265963084,0.5250241319202139,0.5635394220158056
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,decision_tree_regressor,800,200,0.4326888333278158,0.3963149845465236,0.28168933740414814,0.728697146494766
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,random_forest_regressor,800,200,0.7162528095449117,0.7039940358601593,0.5157690600411835,0.5687436705982433
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,extra_trees_regressor,800,200,0.7106481093778911,0.6982832881555133,0.5118457143533336,0.5763193384781616
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,gradient_boosting_regressor,800,200,0.7197990778289791,0.7035897683249867,0.5162720530780872,0.5464804205560088
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,adaboost_regressor,800,200,0.7305766037600936,0.729289519235292,0.5389982109325587,0.5410198851144239
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,xgboost_regressor,800,200,0.7478980677407594,0.7421609413561288,0.5501737837654052,0.5240212697520984
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,U,catboost_regressor,800,200,0.7330811770744893,0.739559078499888,0.543836071500417,0.534360052617667
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,mlp_regressor,800,200,0.6900255570144566,0.7006314488941461,0.5104212196159317,0.8291326839285904
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,ridge_regressor,800,200,0.7146911538859151,0.7351357514343717,0.5335513310358242,0.7592774624812695
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,decision_tree_regressor,800,200,0.5774465704710621,0.5639928105053774,0.40117872125019943,0.9314569791542828
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,random_forest_regressor,800,200,0.7255922626415022,0.7111048442656728,0.524098155064216,0.7627512434720808
level1_U1,"U1_1, U1_2, U1_3, U1_4, U1_5...",256,O,extra_trees_regressor,800,200,0.7231526898250658,0.7057848934370966,0.5218857096240522,0.7688127407683285
